id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_score,imdb_votes
ts21101,Parade's End,SHOW,2012,TV-MA,59,"['drama', 'war', 'history', 'action', 'romance', 'european']",['GB'],7.5,10404
tm55213,Safe,MOVIE,2012,R,94,"['thriller', 'action', 'crime']",['US'],6.5,112615
tm29531,What to Expect When You're Expecting,MOVIE,2012,PG-13,110,"['romance', 'comedy', 'drama']",['US'],5.7,74023
tm30036,Game Change,MOVIE,2012,,118,"['drama', 'history', 'european']",['US'],7.4,22614
ts26754,Witness,SHOW,2012,TV-MA,46,"['documentation', 'crime']",['US'],7.8,267
tm69386,Quartet,MOVIE,2012,PG-13,98,"['drama', 'music', 'romance', 'comedy']",['GB'],6.8,20603
tm32858,Tim and Eric's Billion Dollar Movie,MOVIE,2012,R,92,['comedy'],['US'],5.3,10321
tm177990,The Iron Lady,MOVIE,2011,PG-13,105,"['drama', 'history']","['FR', 'GB']",6.4,107701
tm167763,Batman: Year One,MOVIE,2011,PG-13,64,"['action', 'animation', 'crime']",['US'],,
tm179441,6 Days to Air: The Making of South Park,MOVIE,2011,,42,"['documentation', 'comedy']",['US'],7.7,2904
tm160592,The Loving Story,MOVIE,2011,,77,"['drama', 'documentation', 'history', 'romance']",['US'],7.6,895
ts465,Black Dynamite,SHOW,2012,TV-MA,24,"['comedy', 'action', 'crime', 'drama', 'animation']",['US'],8.1,4641
tm167879,Killer Elite,MOVIE,2011,R,116,"['thriller', 'action', 'crime']","['AU', 'US']",6.4,132136
tm170385,There's Something Wrong with Aunt Diane,MOVIE,2011,,100,"['documentation', 'crime']",['US'],6.7,5763
tm30942,Act of Valor,MOVIE,2012,,110,"['thriller', 'war', 'action', 'drama']",['US'],6.4,70027
tm62126,"Batman: The Dark Knight Returns, Part 1",MOVIE,2012,PG-13,76,"['action', 'animation']",['US'],,
tm175565,Young Adult,MOVIE,2011,R,94,"['comedy', 'drama']",['US'],6.3,85459
tm40484,Ginger & Rosa,MOVIE,2012,PG-13,87,"['drama', 'european']","['CA', 'DK', 'DE', 'GB']",6.2,11455
tm173191,Larry Crowne,MOVIE,2011,PG-13,98,"['comedy', 'romance', 'drama']","['FR', 'US']",6.1,68663
ts10822,Ben 10: Omniverse,SHOW,2012,TV-Y7,22,"['action', 'scifi', 'family', 'animation', 'comedy']",['US'],6.2,5993
tm30342,Justice League: Doom,MOVIE,2012,PG-13,77,"['action', 'animation']",['US'],,
ts20440,Green Lantern: The Animated Series,SHOW,2011,TV-PG,22,"['action', 'scifi', 'animation', 'family']",['US'],8,7104
tm54405,Hemingway & Gellhorn,MOVIE,2012,,148,"['drama', 'romance']",['US'],6.3,9978
tm162516,My Week with Marilyn,MOVIE,2011,PG-13,99,['drama'],"['GB', 'US']",6.9,88083
tm42483,One for the Money,MOVIE,2012,PG-13,91,"['comedy', 'thriller', 'romance', 'action', 'crime']",['US'],5.3,43106
tm69397,Step Up Revolution,MOVIE,2012,PG-13,99,"['drama', 'romance', 'music']",['US'],6.4,56940
ts28066,Loiter Squad,SHOW,2012,TV-MA,12,['comedy'],['US'],6.9,2450
tm180452,Blackthorn,MOVIE,2011,R,98,"['western', 'action', 'european']","['FR', 'ES', 'GB', 'BO']",6.5,10014
tm63636,In Tahrir Square: 18 Days of Egypt's Unfinished Revolution,MOVIE,2012,,36,['documentation'],"['EG', 'US']",,
tm49432,Marina Abramović: The Artist Is Present,MOVIE,2012,,99,"['documentation', 'history']",['US'],7.8,6290
tm182676,Too Big to Fail,MOVIE,2011,,97,"['drama', 'history', 'european']",['US'],7.3,16934
tm97955,The Company Men,MOVIE,2011,R,104,['drama'],['US'],6.7,46363
ts20654,Luck,SHOW,2012,TV-MA,53,"['drama', 'sport']",['US'],7.4,5960
tm51701,About Face: Supermodels Then and Now,MOVIE,2012,,75,"['documentation', 'comedy']",['US'],6.6,593
tm167388,Green Lantern: Emerald Knights,MOVIE,2011,PG,84,['drama'],['US'],,
tm43657,A Thousand Words,MOVIE,2012,PG-13,91,"['drama', 'comedy', 'fantasy']",['US'],5.9,42197
tm97633,Bill Cunningham New York,MOVIE,2011,,85,"['documentation', 'history']","['US', 'FR']",7.9,5539
tm44421,Hard Times: Lost on Long Island,MOVIE,2012,,90,['documentation'],['US'],7.3,210
ts20680,Profugos,SHOW,2011,TV-MA,51,"['action', 'crime', 'drama', 'thriller']",['CL'],7.9,1236
tm37899,Mea Maxima Culpa: Silence in the House of God,MOVIE,2012,,102,['documentation'],['US'],8,3944
tm181563,From Up on Poppy Hill,MOVIE,2011,PG,91,"['drama', 'family', 'romance', 'animation', 'comedy']",['JP'],7.4,41663
tm172217,The Sunset Limited,MOVIE,2011,R,90,['drama'],['US'],7.3,30608
tm161707,Jumping the Broom,MOVIE,2011,PG-13,112,"['comedy', 'drama']",['US'],5.7,11085
tm65596,Superman vs. The Elite,MOVIE,2012,PG-13,76,"['animation', 'action']",['US'],,
tm34921,The Invisible War,MOVIE,2012,,93,"['drama', 'documentation', 'crime', 'european']",['US'],7.6,6968
tm160236,Win Win,MOVIE,2011,R,106,"['drama', 'comedy', 'sport']",['US'],7.1,54344
ts21805,"The Heart, She Holler",SHOW,2011,TV-MA,12,"['comedy', 'horror']",['US'],6.5,1364
tm92367,The Fence (La Barda),MOVIE,2011,,36,"['documentation', 'drama']",['CA'],6.9,51
tm171986,All Star Superman,MOVIE,2011,PG,70,"['animation', 'action']",['US'],,
tm54530,Thunderstruck,MOVIE,2012,PG,94,"['comedy', 'family', 'drama', 'fantasy', 'sport']",['US'],8.6,10
tm172974,Cinema Verite,MOVIE,2011,,86,['drama'],['US'],6.5,3882
ts58273,States of Grace,SHOW,2012,,27,['comedy'],"['BR', 'US']",7.4,49
ts77142,When Shall We Kiss?,SHOW,2011,,31,"['drama', 'romance', 'comedy']",['HU'],7.8,985
tm61111,The Last Truck: Closing of a GM Plant,MOVIE,2012,,41,['documentation'],['US'],6.9,420
tm34754,God is the Bigger Elvis,MOVIE,2012,,37,['documentation'],['US'],,
tm160240,Scooby-Doo! Music of the Vampire,MOVIE,2012,G,79,['comedy'],['US'],,
tm160231,Scooby-Doo! Legend of the Phantosaur,MOVIE,2011,,75,['comedy'],['US'],,
tm40779,The Girl,MOVIE,2012,,91,['drama'],"['ZA', 'GB', 'US', 'DE']",6.2,7070
tm40718,Saving Face,MOVIE,2012,,40,"['crime', 'documentation']","['US', 'PK']",,
ts12221,"China, IL",SHOW,2011,TV-14,20,"['animation', 'comedy']",['US'],7.1,2458
tm311514,The Latino List,MOVIE,2011,PG,60,['documentation'],['US'],6.9,53
tm68033,A Man's Story,MOVIE,2012,,98,['documentation'],['GB'],6.4,154
ts357994,Garfunkel and Oates,SHOW,2012,TV-MA,4,['comedy'],['US'],7.7,203
tm226244,Citizen USA: A 50 State Road Trip,MOVIE,2011,,51,['documentation'],['US'],5.5,193
tm60097,One Nation Under Dog,MOVIE,2012,,73,['documentation'],['US'],7.6,255
tm310165,Mann v. Ford,MOVIE,2011,G,105,['documentation'],['US'],6.9,191
tm53162,41,MOVIE,2012,G,120,['documentation'],['US'],6.6,359
tm181757,Gloria: In Her Own Words,MOVIE,2011,,61,['documentation'],['US'],7.6,179
ts51419,George Harrison: Living in the Material World,SHOW,2011,,104,['documentation'],['US'],,
tm159835,Love Crimes Of Kabul,MOVIE,2011,,71,['documentation'],['US'],6.8,237
tm60933,First,MOVIE,2012,,109,"['documentation', 'sport']",['GB'],5.9,108
ts35803,The Weight Of The Nation For Kids,SHOW,2012,,30,['documentation'],['US'],6.5,22
tm347002,Bud Greenspan Presents Vancouver 2010: Stories of Olympic Glory,MOVIE,2011,,116,"['documentation', 'sport']",['US'],6.2,44
tm43982,"George Lopez: It's Not Me, It's You",MOVIE,2012,R,56,"['comedy', 'documentation']",['US'],5.4,284
tm171134,Triangle: Remembering the Fire,MOVIE,2011,,40,['documentation'],['US'],7.9,140
tm56880,The Latino List: Volume 2,MOVIE,2012,,49,['documentation'],['US'],5.7,16
ts87180,Single Long,SHOW,2012,TV-MA,15,['comedy'],['US'],7.2,44
tm182831,Saving Pelican 895,MOVIE,2011,,39,['documentation'],[],,
tm66025,Mondays at Racine,MOVIE,2012,,39,[],['US'],,
tm69581,The Education of Mohammad Hussein,MOVIE,2012,,38,['drama'],['US'],,
tm181448,Koran by Heart,MOVIE,2011,,90,['documentation'],['US'],7.3,360
tm166318,Silencing the Song: An Afghan Fallen Star,MOVIE,2011,,35,['documentation'],[],5.3,17
tm310277,Don't Divorce Me! Kids' Rules for Parents on Divorce,MOVIE,2012,,30,"['documentation', 'drama', 'history']",['US'],6.6,42
tm195093,Mel Brooks and Dick Cavett Together Again,MOVIE,2011,,60,['comedy'],['US'],8,101
tm58755,Kany Garcia,MOVIE,2012,,53,[],[],,
tm179840,I Can Be President: A Kid's-Eye View,MOVIE,2011,,22,"['documentation', 'family']",['US'],5.5,22
tm313448,Habla Texas,MOVIE,2011,PG,62,['documentation'],['US'],6.9,12
ts20233,Rick and Morty,SHOW,2013,TV-MA,22,"['animation', 'scifi', 'action', 'comedy']",['US'],9.1,540708
tm135878,Edge of Tomorrow,MOVIE,2014,PG-13,113,"['scifi', 'war', 'action']",['US'],7.9,691067
ts20054,True Detective,SHOW,2014,TV-MA,60,"['drama', 'crime', 'thriller']",['US'],8.9,583719
ts20735,Last Week Tonight with John Oliver,SHOW,2014,TV-MA,31,"['comedy', 'reality', 'history']",['US'],8.9,90706
ts20275,The Leftovers,SHOW,2014,TV-MA,58,"['scifi', 'drama', 'fantasy', 'thriller']",['US'],8.3,102051
tm151077,Birdman or (The Unexpected Virtue of Ignorance),MOVIE,2014,R,120,"['drama', 'comedy']",['US'],7.7,639469
ts13608,Banshee,SHOW,2013,TV-MA,51,"['drama', 'thriller', 'action', 'crime']",['US'],8.4,108017
ts9325,Anthony Bourdain: Parts Unknown,SHOW,2013,TV-PG,44,['documentation'],['US'],8.8,6434
ts20760,Silicon Valley,SHOW,2014,TV-MA,29,['comedy'],['US'],8.5,153896
ts37645,Nathan For You,SHOW,2013,TV-14,25,"['documentation', 'comedy']",['US'],8.9,32715
tm157735,Gone Girl,MOVIE,2014,R,145,"['drama', 'thriller']",['US'],8.1,996974
tm162843,The Grand Budapest Hotel,MOVIE,2014,R,99,"['drama', 'comedy', 'european', 'crime']","['DE', 'US']",8.1,824963
ts20079,Over the Garden Wall,SHOW,2014,TV-PG,11,"['scifi', 'comedy', 'fantasy', 'horror', 'thriller', 'action', 'animation', 'drama', 'family']",['US'],8.8,59611
tm159637,This Is the End,MOVIE,2013,R,107,"['comedy', 'action', 'fantasy']",['US'],6.6,418721
tm175820,Enemy,MOVIE,2013,R,91,"['thriller', 'drama']","['FR', 'ES', 'CA']",6.9,199139
tm154995,The Lego Movie,MOVIE,2014,PG,100,"['fantasy', 'animation', 'family', 'action', 'comedy', 'scifi', 'european']","['DK', 'US']",7.7,362498
tm177242,The Great Gatsby,MOVIE,2013,PG-13,143,"['romance', 'drama']","['US', 'AU']",7.2,519954
tm163739,Force Majeure,MOVIE,2014,R,118,"['drama', 'comedy', 'european']","['FR', 'NO', 'SE', 'DK']",7.2,55211
tm179029,Gravity,MOVIE,2013,PG-13,93,"['thriller', 'drama', 'scifi', 'action']","['GB', 'US']",7.7,834904
tm181748,American Hustle,MOVIE,2013,R,138,"['crime', 'drama']",['US'],7.2,484697
tm171462,The Secret Life of Walter Mitty,MOVIE,2013,PG,114,"['drama', 'comedy', 'fantasy', 'romance']","['US', 'GB']",7.3,323420
ts20732,The Knick,SHOW,2014,TV-MA,54,"['drama', 'history']",['US'],8.5,49846
tm151663,Nightcrawler,MOVIE,2014,R,117,"['drama', 'thriller', 'crime']",['US'],7.8,560432
tm140507,The Maze Runner,MOVIE,2014,PG-13,113,"['thriller', 'action', 'scifi']","['US', 'GB']",6.8,448408
ts20292,Gotham,SHOW,2014,TV-14,43,"['scifi', 'crime', 'drama', 'thriller', 'action']",['US'],7.8,233081
ts20113,Steven Universe,SHOW,2013,TV-PG,11,"['comedy', 'action', 'scifi', 'animation', 'drama', 'fantasy', 'thriller', 'family']",['US'],8.2,35237
tm176861,Captain Phillips,MOVIE,2013,PG-13,134,"['drama', 'action', 'crime', 'thriller']",['US'],7.8,468069
tm165938,Man of Steel,MOVIE,2013,PG-13,143,"['scifi', 'action']","['GB', 'US']",7.1,779840
tm151311,Divergent,MOVIE,2014,PG-13,139,"['action', 'scifi']",['US'],6.6,467319
ts20303,Gomorrah,SHOW,2014,TV-MA,47,"['drama', 'thriller', 'crime', 'european']",['IT'],8.7,41062
tm171483,The Hobbit: The Desolation of Smaug,MOVIE,2014,PG-13,161,"['fantasy', 'action']","['US', 'NZ']",7.8,672810
ts20287,Olive Kitteridge,SHOW,2014,TV-14,60,['drama'],['US'],8.3,23734
tm155628,Chef,MOVIE,2014,R,114,"['comedy', 'drama']",['US'],7.3,220304
tm153184,Night at the Museum: Secret of the Tomb,MOVIE,2014,PG,98,"['action', 'comedy', 'fantasy', 'family']","['GB', 'US']",6.2,126619
tm157140,Into the Storm,MOVIE,2014,PG-13,89,"['action', 'thriller', 'drama']",['US'],5.8,69600
tm137408,Locke,MOVIE,2014,R,85,['drama'],"['GB', 'US']",7.1,152974
tm162357,Tusk,MOVIE,2014,R,102,"['horror', 'thriller', 'drama', 'comedy']","['US', 'CA']",5.3,57166
tm140399,A Million Ways to Die in the West,MOVIE,2014,R,116,"['comedy', 'western']",['US'],6.1,192361
tm175870,Ender's Game,MOVIE,2013,PG-13,113,"['scifi', 'action', 'fantasy', 'family']",['US'],6.6,244416
tm173363,We're the Millers,MOVIE,2013,R,110,"['comedy', 'crime']",['US'],7,458160
tm152608,Horrible Bosses 2,MOVIE,2014,R,108,"['comedy', 'crime']",['US'],6.3,176610
tm152025,Blended,MOVIE,2014,PG-13,117,"['comedy', 'romance']","['US', 'ZA']",6.5,136035
tm159076,Neighbors,MOVIE,2014,R,96,"['comedy', 'european']",['US'],6.3,316108
tm176920,The Spectacular Now,MOVIE,2013,,95,"['drama', 'comedy', 'romance']",['US'],7.1,156310
tm147761,The Expendables 3,MOVIE,2014,PG-13,126,"['action', 'thriller']","['BG', 'FR', 'US']",6.1,185927
tm186984,The Heat,MOVIE,2013,R,113,"['action', 'comedy', 'crime', 'drama']",['US'],6.6,175270
tm168549,47 Ronin,MOVIE,2013,PG-13,118,"['drama', 'action', 'fantasy', 'history']","['HU', 'JP', 'GB', 'US']",6.2,163233
tm141182,A Most Violent Year,MOVIE,2014,R,125,"['drama', 'thriller', 'action', 'crime']","['AE', 'US']",7,74180
tm159241,Only Lovers Left Alive,MOVIE,2013,R,123,"['drama', 'fantasy', 'horror', 'romance', 'comedy', 'european']","['GB', 'FR', 'DE', 'GR']",7.2,102992
tm155996,The Rover,MOVIE,2014,R,100,"['drama', 'crime', 'scifi', 'western', 'thriller', 'action']",['AU'],6.4,49389
tm157052,Annabelle,MOVIE,2014,R,99,"['horror', 'thriller']",['US'],5.4,163462
ts20255,Looking,SHOW,2014,TV-MA,28,"['comedy', 'drama', 'romance']",['US'],8.2,20004
tm151689,The Book of Life,MOVIE,2014,PG,95,"['comedy', 'family', 'fantasy', 'romance', 'animation']",['US'],7.2,73476
ts10932,The Carbonaro Effect,SHOW,2014,TV-14,22,['comedy'],['US'],7.5,2425
ts35726,Teen Titans Go!,SHOW,2013,TV-PG,16,"['scifi', 'comedy', 'action', 'family', 'crime', 'animation', 'fantasy']",['US'],5.4,22200
tm158683,Life After Beth,MOVIE,2014,R,90,"['horror', 'romance', 'comedy', 'fantasy']",['US'],5.6,22381
tm177624,Lone Survivor,MOVIE,2014,R,121,"['history', 'war', 'action', 'drama']",['US'],7.5,292733
tm156923,Non-Stop,MOVIE,2014,PG-13,106,"['action', 'thriller', 'european']","['GB', 'US', 'CA', 'FR']",6.9,268094
ts20367,Mr. Pickles,SHOW,2014,TV-MA,11,"['animation', 'comedy', 'horror']",['US'],7.3,9187
tm138993,The Purge: Anarchy,MOVIE,2014,R,103,"['thriller', 'horror', 'action', 'scifi', 'drama', 'history']","['FR', 'US']",6.4,155343
tm139644,Draft Day,MOVIE,2014,PG-13,110,"['drama', 'sport']",['US'],6.8,62393
tm180572,Insidious: Chapter 2,MOVIE,2013,PG-13,106,"['horror', 'thriller']",['US'],6.5,174689
tm135608,300: Rise of an Empire,MOVIE,2014,R,103,"['drama', 'history', 'fantasy', 'war', 'action']",['US'],6.2,305621
tm147945,The Other Woman,MOVIE,2014,PG-13,110,"['comedy', 'romance']",['US'],6,143863
tm158958,Godzilla,MOVIE,2014,PG-13,123,"['scifi', 'action', 'drama', 'thriller']",['US'],6.4,404381
tm139075,Tammy,MOVIE,2014,R,97,"['comedy', 'romance']",['US'],4.9,52797
tm184608,Texas Chainsaw 3D,MOVIE,2013,R,92,"['thriller', 'horror']",['US'],4.8,49312
tm179476,Justice League: The Flashpoint Paradox,MOVIE,2013,PG-13,75,"['action', 'scifi', 'animation']",['US'],,
tm145915,Rio 2,MOVIE,2014,G,101,"['animation', 'fantasy', 'comedy', 'family', 'music', 'crime', 'drama']",['US'],6.3,93573
tm158307,Unbroken,MOVIE,2014,PG-13,132,"['drama', 'action', 'sport', 'war']",['US'],7.2,171880
tm142658,Belle,MOVIE,2014,PG,104,"['drama', 'romance']",['GB'],7.3,31728
ts8959,Fixer Upper,SHOW,2013,TV-G,43,['reality'],['US'],8.1,3228
ts123577,Blippi,SHOW,2014,TV-Y7,20,['family'],['US'],6.6,513
tm161520,Grand Piano,MOVIE,2013,R,90,"['thriller', 'music', 'drama', 'european']","['ES', 'US']",5.9,19143
tm178211,Life of Crime,MOVIE,2014,R,94,"['crime', 'comedy']",['US'],5.8,19551
tm137553,The Homesman,MOVIE,2014,R,122,"['western', 'drama', 'european']","['US', 'FR']",6.6,34020
tm134383,Ride Along,MOVIE,2014,PG-13,99,"['comedy', 'action', 'crime']",['US'],5.1,21
tm140105,Veronica Mars,MOVIE,2014,PG-13,107,"['comedy', 'drama', 'crime', 'thriller']",['US'],6.8,52101
tm146624,Son of a Gun,MOVIE,2014,R,108,"['action', 'drama', 'thriller', 'crime']","['AU', 'CA', 'GB']",6.4,28654
tm156070,The Two Faces of January,MOVIE,2014,,96,"['thriller', 'romance']","['GB', 'US', 'FR']",6.2,32459
tm141973,The Fault in Our Stars,MOVIE,2014,PG-13,126,"['romance', 'drama']",['US'],7.7,383278
tm159867,Laggies,MOVIE,2014,R,100,"['romance', 'drama', 'comedy']",['US'],6.4,44771
tm158674,Let's Be Cops,MOVIE,2014,R,100,"['comedy', 'action', 'crime']",['US'],6.4,136276
tm179769,RED 2,MOVIE,2013,PG-13,113,"['comedy', 'thriller', 'action', 'crime']","['CA', 'FR', 'US']",6.6,174166
tm183560,Escape Plan,MOVIE,2013,R,115,"['action', 'thriller', 'crime', 'scifi']",['US'],6.7,247296
tm186682,No Place on Earth,MOVIE,2013,PG-13,81,"['documentation', 'war', 'european']",['US'],7.1,959
tm186722,Cutie and the Boxer,MOVIE,2013,R,81,['documentation'],['US'],7.2,4659
tm148697,Obvious Child,MOVIE,2014,R,83,"['comedy', 'romance', 'drama']",['US'],6.7,25795
tm172949,The Great Beauty,MOVIE,2013,,142,"['drama', 'european']","['BE', 'FR', 'IT']",7.7,92973
tm184561,Delivery Man,MOVIE,2013,PG-13,103,"['comedy', 'drama']","['US', 'IN']",6.3,80615
tm211368,Nightingale,MOVIE,2014,,83,"['drama', 'crime']",['US'],6.4,1982
ts32076,Your Pretty Face Is Going to Hell,SHOW,2013,TV-MA,11,"['comedy', 'fantasy', 'animation']",['US'],7.8,2822
tm156864,The Normal Heart,MOVIE,2014,NC-17,124,"['drama', 'history', 'romance']",['US'],7.9,36537
tm151872,Frank,MOVIE,2014,R,96,"['comedy', 'drama', 'european', 'music']","['IE', 'GB']",6.9,80212
tm65991,To the Wonder,MOVIE,2013,R,112,"['drama', 'romance']",['US'],5.8,29294
tm185938,How I Live Now,MOVIE,2013,,101,"['action', 'thriller', 'drama', 'romance', 'scifi', 'war']",['GB'],6.4,31049
ts20349,Shadows,SHOW,2014,TV-MA,53,"['drama', 'thriller', 'crime', 'european']",['RO'],8.7,10636
ts79014,State of Play,SHOW,2013,,47,['documentation'],['US'],6.9,69
tm185565,At Middleton,MOVIE,2013,,101,"['romance', 'comedy', 'documentation']",['US'],6.5,8753
tm166999,20 Feet from Stardom,MOVIE,2013,PG-13,91,"['documentation', 'music', 'history']",['US'],7.4,13511
tm146021,The Case Against 8,MOVIE,2014,,109,['documentation'],['US'],7.4,1084
tm172808,The Tale of The Princess Kaguya,MOVIE,2013,PG,137,"['drama', 'fantasy', 'animation', 'family']",['JP'],8,48657
ts58470,Tim and Eric's Bedtime Stories,SHOW,2014,TV-14,13,"['comedy', 'horror']",['US'],7.8,2437
tm189054,The Host,MOVIE,2013,PG-13,125,"['romance', 'drama', 'scifi', 'thriller', 'action']",['US'],5.8,116310
ts44191,Grace,SHOW,2014,,38,"['thriller', 'drama', 'horror']",['SG'],5.4,135
tm180599,The Haunting in Connecticut 2: Ghosts of Georgia,MOVIE,2013,R,100,"['drama', 'thriller', 'horror']",['US'],5.3,17678
tm165521,Redemption,MOVIE,2013,R,100,"['action', 'thriller', 'european']","['US', 'GB']",,
tm179735,Six by Sondheim,MOVIE,2013,,86,['documentation'],['US'],7.9,993
tm172988,Valentine Road,MOVIE,2013,,89,"['documentation', 'crime']",['US'],7,1899
tm143572,White Bird in a Blizzard,MOVIE,2014,R,91,"['drama', 'thriller', 'european']","['FR', 'US']",6.4,29024
tm160550,The Captive,MOVIE,2014,R,112,"['drama', 'thriller', 'crime']",['CA'],5.9,34383
tm40618,Promised Land,MOVIE,2013,R,106,"['drama', 'documentation', 'thriller', 'european']","['AE', 'US']",6.6,38707
tm177145,Life's Too Short Easter Special,MOVIE,2013,,56,['comedy'],['US'],,
tm132789,Terror at the Mall,MOVIE,2014,,60,"['documentation', 'history']",[],8,823
ts41319,Sr. Ávila,SHOW,2013,TV-MA,53,"['action', 'crime', 'drama', 'thriller']",['MX'],8.2,993
ts222,Black Jesus,SHOW,2014,TV-MA,21,['comedy'],['US'],7,3653
tm177456,Clear History,MOVIE,2013,,100,['comedy'],['US'],6.5,18175
tm186499,The Kingdom of Dreams and Madness,MOVIE,2013,PG,118,['documentation'],['JP'],7.7,5352
tm173459,The Wind Rises,MOVIE,2013,PG-13,126,"['drama', 'war', 'history', 'animation', 'romance']",['JP'],7.7,88761
tm177932,"Batman: The Dark Knight Returns, Part 2",MOVIE,2013,PG-13,78,"['thriller', 'scifi', 'action', 'animation']",['US'],,
ts20095,Getting On,SHOW,2013,TV-MA,28,['comedy'],['US'],7.8,3732
tm149048,Batman: Assault on Arkham,MOVIE,2014,PG-13,75,"['thriller', 'animation', 'action']",['US'],,
tm178161,The Out List,MOVIE,2013,PG,60,['documentation'],['US'],7.3,672
tm151355,Justice League: War,MOVIE,2014,PG-13,79,"['animation', 'action']",['US'],,
tm171954,Mike Tyson: Undisputed Truth,MOVIE,2013,,90,"['drama', 'comedy', 'documentation']",['US'],7.3,3091
ts3139,Beware the Batman,SHOW,2013,TV-PG,22,"['action', 'scifi', 'animation', 'crime', 'drama']",['US'],7.3,4410
tm146272,Son of Batman,MOVIE,2014,PG-13,74,"['animation', 'action']",['US'],,
tm148119,Jerrod Carmichael: Love at the Store,MOVIE,2014,,54,"['comedy', 'documentation']",['US'],7,664
tm181098,Moms Mabley,MOVIE,2013,,72,"['documentation', 'comedy']",['US'],7.9,326
tm71148,Thanks for Sharing,MOVIE,2013,R,112,"['drama', 'comedy', 'romance']",['US'],6.4,28860
ts11963,Clarence,SHOW,2014,TV-PG,14,"['comedy', 'family', 'animation']",['US'],6.8,10242
tm188197,Phil Spector,MOVIE,2013,,92,"['drama', 'music']",['US'],6.2,7556
